"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-09-30,"Northeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",0,1782,0.00848896434634975,0.0253164556962025,0.0354445090063916,57050
2017-09-30,"Paradise","NV","Las Vegas","Clark","Las Vegas",1,1237,0.0032441200324412,0.0155993431855501,0.0291181364392679,61870
2017-09-30,"Maryvale","AZ","Phoenix","Maricopa","Phoenix",2,1083,0.0112044817927171,0.0353728489483748,0.0413461538461538,49156
2017-09-30,"Upper West Side","NY","New York","New York","New York",3,3895,0.00828371731814652,0.0296061326989162,-0.00281618023553507,71051
2017-09-30,"Sherman Oaks","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4,3628,0.00276395798783858,0.00526461623718482,0.0271800679501699,19605
2017-09-30,"South Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",5,2415,0.00374064837905237,0.0172704296545914,0.110855565777369,34570
2017-09-30,"Upper East Side","NY","New York","New York","New York",6,3535,0.0011328235627301,0.0111556064073227,-0.00841514726507714,82606
2017-09-30,"Sunrise Manor","NV","Las Vegas","Clark","Las Vegas",7,1135,0.00799289520426288,0.0225225225225225,0.0509259259259259,43549
2017-09-30,"East New York","NY","New York","Kings","New York",8,2200,0.00136549840691853,-0.00632339656729901,-0.00271985494106981,20236
2017-09-30,"Spring Valley","NV","Las Vegas","Clark","Las Vegas",9,1261,0.00718849840255591,0.0152979066022544,0.0293877551020408,64681
2017-09-30,"Southeast Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",10,2333,-0.00213857998289136,0.00690548122572292,0.134727626459144,25505
2017-09-30,"Paradise Valley","AZ","Phoenix","Maricopa","Phoenix",11,1582,0.00317057704502219,0.0108626198083067,0.0401051939513478,60501
2017-09-30,"Deer Valley","AZ","Phoenix","Maricopa","Phoenix",12,1338,0.00299850074962519,0.0151745068285281,0.0404354587869362,53047
2017-09-30,"Washington Heights","NY","New York","New York","New York",13,2681,0.00336826347305389,0.0166856276071293,0.00789473684210526,14868
2017-09-30,"Van Nuys","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",14,2721,0.00368867576540022,0.0122767857142857,0.0453323088743757,13888
2017-09-30,"Astoria","NY","New York","Queens","New York",15,2304,-0.00130039011703511,0.00392156862745098,-0.012853470437018,26547
2017-09-30,"North Mountain","AZ","Phoenix","Maricopa","Phoenix",16,1237,0.00487408610885459,0.0206270627062706,0.0438818565400844,49662
2017-09-30,"Far North","TX","Dallas-Fort Worth","Dallas","Dallas",17,2255,0.00356030262572319,0.00624721106648818,0.0208239022181983,31372
2017-09-30,"Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",18,2900,0.00103555402140145,0.00869565217391304,0.023288637967537,11828
2017-09-30,"Williamsburg","NY","New York","Kings","New York",19,2949,-0.0016926201760325,-0.00203045685279188,0.0232477446217904,23863
2017-09-30,"Bedford Stuyvesant","NY","New York","Kings","New York",20,2485,0.00444624090541633,0.00893219650832318,0.00893219650832318,26320
2017-09-30,"East Side","TX","El Paso","El Paso","El Paso",21,1018,0.00394477317554241,0.0139442231075697,-0.00391389432485323,39741
2017-09-30,"Camelback East","AZ","Phoenix","Maricopa","Phoenix",22,1434,0.00209643605870021,0.00843881856540084,0.0413943355119826,48124
2017-09-30,"Alhambra","AZ","Phoenix","Maricopa","Phoenix",23,1166,0.00690846286701209,0.0246045694200351,0.0466786355475763,34383
2017-09-30,"Flatbush","NY","New York","Kings","New York",24,2190,0.0101476014760148,0.0152990264255911,0.0101476014760148,15017
2017-09-30,"Crown Heights","NY","New York","Kings","New York",25,2394,0.00672834314550042,0.00970054829185998,-0.00540091400083091,16425
2017-09-30,"Southeast Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",26,1174,0.00772532188841202,0.023539668700959,0.0800367985280589,30648
2017-09-30,"Jamaica","NY","New York","Queens","New York",27,2173,0,0.00741770978210477,0.00555298472929199,22464
2017-09-30,"Harlem","NY","New York","New York","New York",28,3022,0.00232172470978441,0.0117174422497489,0.0053226879574185,16455
2017-09-30,"Roosevelt","CA","Fresno","Fresno","Fresno",29,1146,0.0105820105820106,0.0305755395683453,0.056221198156682,26628
2017-09-30,"Williamsbridge","NY","New York","Bronx","New York",30,1809,0.00388457269700333,0.0208803611738149,0.0208803611738149,12017
2017-09-30,"East Harlem","NY","New York","New York","New York",31,3011,0.000997340425531915,0.0104026845637584,0.0121008403361345,9940
2017-09-30,"Bushwick","NY","New York","Kings","New York",32,2463,0.00121951219512195,0.00203417412530513,-0.00484848484848485,15281
2017-09-30,"North Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",33,2565,-0.00194552529182879,-0.00388349514563107,0.00785854616895874,60570
2017-09-30,"East Flatbush","NY","New York","Kings","New York",34,2179,0.00786308973172988,-0.000458715596330275,0.0177487155534797,15823
2017-09-30,"Enterprise","NV","Las Vegas","Clark","Las Vegas",35,1339,0.00299625468164794,0.00904295403165034,0.037984496124031,52952
2017-09-30,"East San Jose","CA","San Jose","Santa Clara","San Jose",36,3188,0.00409448818897638,0.00949968334388854,0.0307145166505011,20520
2017-09-30,"South Mountain","AZ","Phoenix","Maricopa","Phoenix",37,1181,0.00596252129471891,0.020743301642178,0.0341506129597198,32182
2017-09-30,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby","Memphis",38,920,-0.001085776330076,0.00436681222707424,0.031390134529148,41535
2017-09-30,"Corona","NY","New York","Queens","New York",39,2310,-0.000865051903114187,0.0122699386503067,0.0194174757281553,9934
2017-09-30,"Sunset Park","NY","New York","Kings","New York",40,2267,-0.000881445570736007,-0.00351648351648352,0.0129579982126899,9248
2017-09-30,"South Side","TX","Corpus Christi","Nueces","Corpus Christi",41,1506,0.00132978723404255,-0.0046265697290152,-0.0277598450613299,30249
2017-09-30,"North Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",42,2696,0.00409683426443203,0.0135338345864662,0.0317642556448527,11390
2017-09-30,"Alief","TX","Houston","Harris","Houston",43,1286,-0.00310077519379845,-0.0122887864823349,-0.0213089802130898,22476
2017-09-30,"Borough Park","NY","New York","Kings","New York",44,2295,0.00130890052356021,-0.00563258232235702,0.0105680317040951,9799
2017-09-30,"Elmhurst","NY","New York","Queens","New York",45,2246,0.00089126559714795,0.0117117117117117,0.00089126559714795,12668
2017-09-30,"Bullard","CA","Fresno","Fresno","Fresno",46,1442,0.00208478109798471,0.0105115627189909,0.0381569474442045,30600
2017-09-30,"Mid City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",47,3009,-0.00331235508446505,-0.00693069306930693,0.0276639344262295,17460
2017-09-30,"Bensonhurst","NY","New York","Kings","New York",48,2203,0,-0.0098876404494382,0.00916170407695831,12528
2017-09-30,"Central City","TX","Corpus Christi","Nueces","Corpus Christi",49,1077,0.000929368029739777,0.000929368029739777,-0.0477453580901857,27522
2017-09-30,"Northeast","TX","El Paso","El Paso","El Paso",50,897,-0.00222469410456062,-0.00443951165371809,-0.025,25847
2017-09-30,"Southwest Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",51,1354,0.00519673348181143,0.0134730538922156,0.0561622464898596,21786
2017-09-30,"Koreatown","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",52,2683,0.00374111485222596,0.0132175226586103,0.0355075260517175,4603
2017-09-30,"Westlake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",53,2622,0.0053680981595092,0.0186480186480186,0.0772391125718981,4180
2017-09-30,"West San Jose","CA","San Jose","Santa Clara","San Jose",54,3694,0.00162689804772234,0.0095654550423613,-0.0032379924446843,22660
2017-09-30,"White Haven-Coro Lake","TN","Memphis","Shelby","Memphis",55,754,-0.00264550264550265,-0.010498687664042,-0.0333333333333333,26809
2017-09-30,"East","TX","Dallas-Fort Worth","Tarrant","Arlington",56,1326,0.00683371298405467,0.0255220417633411,0.0702179176755448,17198
2017-09-30,"North Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",57,2251,0.00311942959001783,0.00491071428571429,0.0811719500480307,15450
2017-09-30,"Soundview","NY","New York","Bronx","New York",58,1798,-0.0044296788482835,0.0101123595505618,0.00278862242052426,5299
2017-09-30,"Lower East Side","NY","New York","New York","New York",59,3861,0.00941176470588235,0.039300134589502,0.0131199160325374,9391
2017-09-30,"Canarsie","NY","New York","Kings","New York",60,2149,0.00467508181393174,-0.00232126276694522,0.0175189393939394,14518
2017-09-30,"Northwest","TX","El Paso","El Paso","El Paso",61,1289,0.00311284046692607,0.0125687352710134,-0.024224072672218,24224
2017-09-30,"Southeast","TX","Dallas-Fort Worth","Tarrant","Arlington",62,1534,0.00392670157068063,0.0172413793103448,0.047098976109215,25627
2017-09-30,"Logan Square","IL","Chicago","Cook","Chicago",63,1708,0.000585823081429408,0.0130486358244365,0.0233672857998802,14359
2017-09-30,"South Bronx","NY","New York","Bronx","New York",64,1840,0.00381887615930169,0.0222222222222222,0.010989010989011,3615
2017-09-30,"Preston Hollow","TX","Dallas-Fort Worth","Dallas","Dallas",65,2235,0.00721045515998197,0.012686905301314,0.0280588776448942,19354
2017-09-30,"South Scottsdale","AZ","Phoenix","Maricopa","Scottsdale",66,1595,0.00504095778197858,0.0114140773620799,0.04521625163827,44569
2017-09-30,"Sun Valley","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",67,2589,0.00426687354538402,0.0156924284032954,0.0372596153846154,16088
2017-09-30,"Canoga Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",68,2558,0.00629425649095201,0.0187176423735564,0.0343712090578245,7273
2017-09-30,"Flushing","NY","New York","Queens","New York",69,2248,0.00312360553324409,0.00852400179452669,0.00536672629695885,16175
2017-09-30,"Downtown","CA","San Jose","Santa Clara","San Jose",70,3199,0.0043956043956044,0.0162007623888183,0.0142675967025999,15727
2017-09-30,"South Ozone Park","NY","New York","Queens","New York",71,2198,-0.00136301681054066,0.00825688073394495,0.0115048320294524,15071
2017-09-30,"Ahwatukee Foothills","AZ","Phoenix","Maricopa","Phoenix",72,1558,0.00451321727917473,0.0103761348897536,0.0223097112860892,28667
2017-09-30,"Boyle Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",73,2288,0.00262927256792287,0.00970873786407767,0.104780299372284,7782
2017-09-30,"North Valley","CA","San Jose","Santa Clara","San Jose",74,3233,0.00497357786757849,0.0118935837245696,0.0195521917376222,15476
2017-09-30,"Evergreen","CA","San Jose","Santa Clara","San Jose",75,3502,-0.000570776255707763,0.00257658173489837,-0.00765089260413715,23799
2017-09-30,"Murray Hill","NY","New York","Queens","New York",76,2322,-0.000860585197934596,0.00475984422327997,0.015748031496063,13699
2017-09-30,"Sylmar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",77,2517,0.002389486260454,0.0108433734939759,0.0336755646817248,16553
2017-09-30,"Sheepshead Bay","NY","New York","Kings","New York",78,2235,0.0081190798376184,0.0090293453724605,0.0285319834330419,15478
2017-09-30,"Willow Glen","CA","San Jose","Santa Clara","San Jose",79,3537,-0.000282645562464669,0.00169923534409516,-0.00478334271243669,20503
2017-09-30,"West","TX","Dallas-Fort Worth","Tarrant","Arlington",80,1532,0.00459016393442623,0.0186170212765957,0.0386440677966102,25032
2017-09-30,"North Raleigh","NC","Raleigh","Wake","Raleigh",81,1573,0.00511182108626198,0.0148387096774194,0.0355497037524687,27644
2017-09-30,"Gravesend","NY","New York","Kings","New York",82,2235,0.00539811066126856,0.0113122171945701,0.00857400722021661,11842
2017-09-30,"Sharpstown","TX","Houston","Harris","Houston",83,1333,0,-0.00448095593726662,-0.00744601638123604,12869
2017-09-30,"Northridge","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",84,3168,0.00126422250316056,0.00316656111462951,0.0552964690206529,17311
2017-09-30,"San Pedro","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",85,2554,0.00156862745098039,0.0106846062524733,0.0454359394187474,19894
2017-09-30,"Little Village","IL","Chicago","Cook","Chicago",86,1380,0.000725163161711385,0.0072992700729927,0.00290697674418605,4499
2017-09-30,"Southwest","CA","San Diego","San Diego","Chula Vista",87,2270,0.00575985821887461,0.0142984807864164,0.0494683310217291,12505
2017-09-30,"Forest Hills","NY","New York","Queens","New York",88,2111,-0.00938526513374003,-0.0199628597957289,-0.024040684234859,22544
2017-09-30,"West Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",89,2615,0.00383877159309021,0.0202887241513851,0.0544354838709677,10401
2017-09-30,"East Village","NY","New York","New York","New York",90,4018,0.0100553041729512,0.0403935784567582,-0.00248262164846077,15842
2017-09-30,"Pacoima","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",91,2445,0.00369458128078818,0.0153654485049834,0.0625814863102999,11001
2017-09-30,"Mira Mesa","CA","San Diego","San Diego","San Diego",92,2496,0.00120336943441637,0.0121654501216545,0.033112582781457,19544
2017-09-30,"Blossom Valley","CA","San Jose","Santa Clara","San Jose",93,3318,0.00423728813559322,0.00820419325432999,0.00545454545454545,18057
2017-09-30,"West Rogers Park","IL","Chicago","Cook","Chicago",94,1521,-0.00262295081967213,0.0092899800928998,-0.00392927308447937,16409
2017-09-30,"Far Rockaway","NY","New York","Queens","New York",95,2136,-0.00140252454417952,0.00517647058823529,0.0259365994236311,6652
2017-09-30,"Cordova-Appling","TN","Memphis","Shelby","Memphis",96,1228,-0.0016260162601626,0.00163132137030995,0.00163132137030995,23241
2017-09-30,"Eldridge - West Oaks","TX","Houston","Harris","Houston",97,1684,-0.0029603315571344,-0.00707547169811321,-0.0332950631458094,11879
2017-09-30,"Ridgewood","NY","New York","Queens","New York",98,2280,0.000438788942518649,0.0128831630386495,-0.00436681222707424,7509
2017-09-30,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby","Memphis",99,949,0.00423280423280423,0.00850159404888417,-0.0114583333333333,13941
2017-09-30,"East Elmhurst","NY","New York","Queens","New York",100,2295,0.000872219799389446,0.00746268656716418,0.00218340611353712,11888
2017-09-30,"Reseda","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",101,2615,0.00731895223420647,0.0206869633099141,0.036053882725832,13832
2017-09-30,"Panorama City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",102,2430,0.00579470198675497,0.021437578814628,0.0524036379385015,7987
2017-09-30,"Cambrian Park","CA","San Jose","Santa Clara","San Jose",103,3519,-0.00170212765957447,-0.00424448217317487,-0.0115168539325843,20837
2017-09-30,"South Dorchester","MA","Boston","Suffolk","Boston",104,2391,-0.00333472280116715,-0.0152388797364086,0.0391134289439374,13142
2017-09-30,"Central Southwest","TX","Houston","Harris","Houston",105,1302,0.000768639508070715,0.00153846153846154,0.00696055684454756,18237
2017-09-30,"North Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",106,2738,0.00440205429200293,0.0167099888600074,0.0514592933947773,9902
2017-09-30,"Midtown","TN","Memphis","Shelby","Memphis",107,700,0.00574712643678161,0.0115606936416185,-0.0397805212620027,25010
2017-09-30,"Princess Anne","VA","Virginia Beach","Virginia Beach City","Virginia Beach",108,1788,0.00224215246636771,0.00789177001127396,0.023468803663423,23039
2017-09-30,"Jackson Heights","NY","New York","Queens","New York",109,2132,-0.0065237651444548,-0.0184162062615101,-0.0224667583677212,10720
2017-09-30,"Southeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",110,1281,0.00945626477541371,0.0280898876404494,0.0595533498759305,15995
2017-09-30,"Northwest Raleigh","NC","Raleigh","Wake","Raleigh",111,1580,0.00190234622701332,0.00958466453674121,0.0360655737704918,23728
2017-09-30,"Cedar Crest","TX","Dallas-Fort Worth","Dallas","Dallas",112,1041,0.00482625482625483,0.00579710144927536,0.0981012658227848,18017
2017-09-30,"Kingwood","TX","Houston","Harris","Houston",113,1775,0.00282485875706215,0.00395927601809955,-0.0138888888888889,22131
2017-09-30,"Wilmington","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",114,2368,-0.000422119037568594,0.00894759267149553,0.0892364305427783,7555
2017-09-30,"Estrella","AZ","Phoenix","Maricopa","Phoenix",115,1177,0.00856898029134533,0.0288461538461538,0.0434397163120567,19763
2017-09-30,"South Belt - Ellington","TX","Houston","Harris","Houston",116,1438,0.00069589422407794,0.00348918353105373,-0.00346500346500346,14135
2017-09-30,"Midwood","NY","New York","Kings","New York",117,2316,0.0109122653862942,0.00871080139372822,0.0316258351893096,9841
2017-09-30,"Clear Lake","TX","Houston","Harris","Houston",118,1674,0.00239520958083832,0.00480192076830732,-0.00593824228028504,17543
2017-09-30,"Greater Fondren Southwest","TX","Houston","Harris","Houston",119,1389,0,-0.0021551724137931,0,12254
2017-09-30,"Oxford Circle","PA","Philadelphia","Philadelphia","Philadelphia",120,1130,0,0.00533807829181495,0.0244786944696283,14199
2017-09-30,"Flatlands","NY","New York","Kings","New York",121,2156,0.00232450023245002,-0.0137236962488564,0.0150659133709981,11198
2017-09-30,"East Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",122,1384,0.00144717800289436,0.00581395348837209,0.0476911430734292,19827
2017-09-30,"Ozone Park","NY","New York","Queens","New York",123,2185,0.00413602941176471,0.0148629818857408,0.0181733457595527,10111
2017-09-30,"Northeast Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",124,1505,0.00601604278074866,0.0182679296346414,0.0811781609195402,19291
2017-09-30,"Queens Village","NY","New York","Queens","New York",125,2261,-0.00176600441501104,0.00847457627118644,0.00623052959501558,12501
2017-09-30,"Woodward Park","CA","Fresno","Fresno","Fresno",126,1700,0.00532229450029568,0.0149253731343284,0.0559006211180124,18138
2017-09-30,"Park Slope","NY","New York","Kings","New York",127,2853,0.00955414012738853,0.0325732899022801,0.0370774263904035,16533
2017-09-30,"Winnetka Heights","TX","Dallas-Fort Worth","Dallas","Dallas",128,1288,0.0046801872074883,0.0181818181818182,0.0566037735849057,10092
2017-09-30,"Mission","CA","San Francisco","San Francisco","San Francisco",129,4710,0.0111635895234006,0.0245812486404177,-0.0308641975308642,8303
2017-09-30,"Northside-Northline","TX","Houston","Harris","Houston",130,1251,0.00320769847634322,0.019559902200489,0.0145985401459854,11365
2017-09-30,"Albany Park","IL","Chicago","Cook","Chicago",131,1583,-0.00189155107187894,0.00571791613722999,0.00126502213788741,10135
2017-09-30,"Green Run","VA","Virginia Beach","Virginia Beach City","Virginia Beach",132,1334,0,-0.000749063670411985,0.00376222723852521,18170
2017-09-30,"Westwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",133,4143,0.000966417008939357,0.0065597667638484,0.00950292397660819,11510
2017-09-30,"Central Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",134,1330,0.00681302043906132,0.021505376344086,0.0623003194888179,18213
2017-09-30,"Gramercy","NY","New York","New York","New York",135,3726,0.0103036876355748,0.0338512763596004,0.00215169445938677,20569
2017-09-30,"Brownsville","NY","New York","Kings","New York",136,2200,0.0101010101010101,0.0114942528735632,0.0246856078248719,3647
2017-09-30,"Archer Heights","IL","Chicago","Cook","Chicago",137,1463,0.000683994528043776,0.00411805078929307,0.00688231245698555,7247
2017-09-30,"Richmond Hill","NY","New York","Queens","New York",138,2189,0.00412844036697248,0.0124884366327475,0.0115526802218115,8139
2017-09-30,"Bay Ridge","NY","New York","Kings","New York",139,2341,0.00558419243986254,0.00818260120585702,0.0367581930912312,11882
2017-09-30,"Rogers Park","IL","Chicago","Cook","Chicago",140,1455,-0.00274160383824537,-0.000686813186813187,-0.0202020202020202,16404
2017-09-30,"Hoover","CA","Fresno","Fresno","Fresno",141,1256,0.00399680255795364,0.00883534136546185,0.0320460147904684,12298
2017-09-30,"South Austin","IL","Chicago","Cook","Chicago",142,1445,0.00138600138600139,0.00907821229050279,0.00767085076708508,7129
2017-09-30,"Fresno High Roeding","CA","Fresno","Fresno","Fresno",143,1110,0.0174152153987168,0.0422535211267606,0.0673076923076923,14921
2017-09-30,"The Heights","NJ","New York","Hudson","Jersey City",144,2125,0.00615530303030303,0.0148042024832856,-0.0120874012087401,11076
2017-09-30,"Kensington","NY","New York","Kings","New York",145,2226,0.00315457413249211,0,-0.0106666666666667,7367
2017-09-30,"Raleigh","TN","Memphis","Shelby","Memphis",146,847,0.00118203309692671,0.00118203309692671,0,14896
2017-09-30,"Encanto","AZ","Phoenix","Maricopa","Phoenix",147,1294,0.00622083981337481,0.0221169036334913,0.0511779041429732,17294
2017-09-30,"Kempsville","VA","Virginia Beach","Virginia Beach City","Virginia Beach",148,1373,0.00512445095168375,0.00955882352941177,0.0117907148120855,19167
2017-09-30,"Bath Beach","NY","New York","Kings","New York",149,2229,0.00179775280898876,0.00360198108959928,0.0150273224043716,9339
2017-09-30,"Little Havana","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",150,1613,-0.00185643564356436,-0.0122473974280465,-0.048377581120944,6306
2017-09-30,"Lower Valley","TX","El Paso","El Paso","El Paso",151,869,-0.00114942528735632,0,-0.0246913580246914,12081
2017-09-30,"Northeast Raleigh","NC","Raleigh","Wake","Raleigh",152,1288,-0.000775795190069822,-0.00617283950617284,0.0046801872074883,22639
2017-09-30,"Centennial Hills","NV","Las Vegas","Clark","Las Vegas",153,1325,0.00683890577507599,0.0176651305683564,0.0335413416536661,21329
2017-09-30,"Roxbury","MA","Boston","Suffolk","Boston",154,2492,-0.00240192153722978,-0.0118953211736717,0.032739328636552,6965
2017-09-30,"Flagami","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",155,1825,-0.00544959128065395,-0.010840108401084,-0.0313163481953291,13121
2017-09-30,"Central City","AZ","Phoenix","Maricopa","Phoenix",156,1119,0.00901713255184851,0.020985401459854,0.0275482093663912,11208
2017-09-30,"Lone Mountain","NV","Las Vegas","Clark","Las Vegas",157,1327,0.00454201362604088,0.014525993883792,0.0326848249027237,18518
2017-09-30,"Casas Adobes","AZ","Tucson","Pima","Tucson",158,1197,0,0.00251256281407035,0.0169923534409516,18883
2017-09-30,"Northeast Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",159,2754,0.00109051254089422,0.00657894736842105,0.0431818181818182,9177
2017-09-30,"Northwest","CA","San Diego","San Diego","Chula Vista",160,2299,0.00656742556917688,0.0181576616474756,0.0526556776556777,9850
2017-09-30,"Central City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",161,2377,-0.000420521446593776,0.00805767599660729,0.106610800744879,4784
2017-09-30,"Golfcrest - Bellfort - Reveille","TX","Houston","Harris","Houston",162,1300,0.00386100386100386,0.0101010101010101,0.0108864696734059,9980
2017-09-30,"Mclane","CA","Fresno","Fresno","Fresno",163,1183,0.0111111111111111,0.028695652173913,0.0715579710144928,12737
2017-09-30,"Summerlin North","NV","Las Vegas","Clark","Las Vegas",164,1567,0.00577663671373556,0.0175324675324675,0.0460614152202937,21480
2017-09-30,"Bayside","NY","New York","Queens","New York",165,2503,0.0012,0.0092741935483871,0.0317394888705688,14936
2017-09-30,"Gresham","IL","Chicago","Cook","Chicago",166,1357,0.0014760147601476,0.00444115470022206,0.011177347242921,10934
2017-09-30,"Downtown","TN","Memphis","Shelby","Memphis",167,662,0.0076103500761035,0.0168970814132104,0.0076103500761035,18129
2017-09-30,"Granada Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",168,2902,0.00589254766031196,0.0168185003503854,0.0232722143864598,15183
2017-09-30,"Maspeth","NY","New York","Queens","New York",169,2288,-0.00174520069808028,0.00881834215167548,0.00306882946076282,10935
2017-09-30,"Lake Highlands","TX","Dallas-Fort Worth","Dallas","Dallas",170,1286,0,0.000778210116731518,0.0288,7736
2017-09-30,"Fairgrounds","CA","San Jose","Santa Clara","San Jose",171,3116,0.00289668490505311,0.0166394779771615,0.036248752909877,8613
2017-09-30,"Hamilton Heights","NY","New York","New York","New York",172,3037,0.000988793671720501,0.00863500498173364,-0.00295469468154957,5133
2017-09-30,"Rancho Penasquitos","CA","San Diego","San Diego","San Diego",173,2966,0.00508302270416808,0.0164496230294722,0.0517730496453901,14546
2017-09-30,"Winnetka","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",174,2729,0.00330882352941176,0.0152529761904762,0.0404117422798323,11239
2017-09-30,"Santa Teresa","CA","San Jose","Santa Clara","San Jose",175,3353,0.00329144225014961,0.00630252100840336,0.00359173900029931,14347
2017-09-30,"Woodlake - Briarmeadow","TX","Houston","Harris","Houston",176,1446,0.00207900207900208,-0.0020703933747412,-0.0486842105263158,8235
2017-09-30,"Michael Way","NV","Las Vegas","Clark","Las Vegas",177,1139,0.00529567519858782,0.02152466367713,0.0478380864765409,12700
2017-09-30,"University City","CA","San Diego","San Diego","San Diego",178,2640,0.0068649885583524,0.0232558139534884,0.0551558752997602,12381
2017-09-30,"Chelsea","NY","New York","New York","New York",179,4345,0.0104651162790698,0.0407185628742515,-0.0224971878515186,17955
2017-09-30,"Southwest Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",180,2660,0.00226073850791258,0.0148798168637924,0.0505529225908373,9237
2017-09-30,"Lake View","IL","Chicago","Cook","Chicago",181,1898,0,0.00370174510840825,-0.0380131779016726,22364
2017-09-30,"Woodside","NY","New York","Queens","New York",182,2237,-0.00178491744756805,0.0040394973070018,-0.0123620309050773,7106
2017-09-30,"Englewood","IL","Chicago","Cook","Chicago",183,1281,0.00313234142521535,0.0142517814726841,0,8565
2017-09-30,"Woodland Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",184,3469,-0.00287438919229664,-0.000864055299539171,0.00931044515565901,22059
2017-09-30,"Greenville","NJ","New York","Hudson","Jersey City",185,1810,0.00332594235033259,0.00948131622978249,-0.0607161390762844,8867
2017-09-30,"Oak Lawn","TX","Dallas-Fort Worth","Dallas","Dallas",186,1759,0.00342270393610953,0.00802292263610315,-0.00339943342776204,17699
2017-09-30,"Highland Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",187,2748,0.00365230094959825,0.0140221402214022,0.0861660079051383,8714
2017-09-30,"Greater Uptown","TX","Houston","Harris","Houston",188,1902,-0.00470957613814757,-0.0165460186142709,-0.0694716242661448,19385
2017-09-30,"Central","TX","El Paso","El Paso","El Paso",189,893,-0.00111856823266219,-0.00223463687150838,-0.0261723009814613,8749
2017-09-30,"Southwest","TX","Dallas-Fort Worth","Tarrant","Arlington",190,1636,0.00245098039215686,0.00429711479435236,0.0199501246882793,16600
2017-09-30,"Palms","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",191,3233,-0.00461822660098522,-0.00767341927562922,-0.00431167231290422,5507
2017-09-30,"Brighton Park","IL","Chicago","Cook","Chicago",192,1452,-0.000688231245698555,-0.000688231245698555,-0.00547945205479452,4174
2017-09-30,"Parkway","CA","Sacramento","Sacramento","Sacramento",193,1453,0.0139567341242149,0.0385989992852037,0.0949510173323286,11868
2017-09-30,"West Adams","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",194,2671,0.00564759036144578,0.0221967087638729,0.0709703287890938,3252
2017-09-30,"Mid City West","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",195,4151,-0.00551030186871107,-0.0170494908832583,-0.0104886769964243,8923
2017-09-30,"Encino","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",196,3677,0.000272034820457019,0.00656994251300301,-0.000815217391304348,16124
