"Date","RegionName","State","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-09-30,"Modesto, CA","CA",98,1442,0.00909727081875437,0.0270655270655271,0.0713224368499257,122755
2017-09-30,"Portland, ME","ME",99,1796,-0.00443458980044346,0.00223214285714286,0.0944546008531383,165431
2017-09-30,"Durham, NC","NC",100,1430,0.00280504908835905,0.00775193798449612,0.0272988505747126,142838
2017-09-30,"Santa Rosa, CA","CA",101,2703,0.00111111111111111,0.0108451757666417,0.0472685005811701,121535
2017-09-30,"Lexington, KY","KY",102,1177,-0.00423011844331641,-0.0117548278757347,-0.00254237288135593,155482
2017-09-30,"Lafayette, LA","LA",103,1180,0.000848176420695505,-0.0058972198820556,-0.0351594439901881,135087
2017-09-30,"Lansing, MI","MI",104,1161,0.00259067357512953,0.00868809730668984,0.0338379341050757,141799
2017-09-30,"Fayetteville, AR","AR",105,1173,0,-0.00339847068819031,0.00859845227858985,141959
2017-09-30,"Pensacola, FL","FL",106,1111,-0.000899280575539568,0.00725294650951949,0.01183970856102,153101
2017-09-30,"Visalia, CA","CA",107,1188,0,0.0008424599831508,0.0179948586118252,105049
2017-09-30,"Shreveport, LA","LA",108,1013,0.00396432111000991,0.014014014014014,-0.0434372049102927,144566
2017-09-30,"Springfield, MO","MO",109,822,-0.00242718446601942,-0.0120192307692308,-0.0072463768115942,121690
2017-09-30,"York, PA","PA",110,1295,-0.000771604938271605,-0.000771604938271605,0.0125097732603597,122009
2017-09-30,"Corpus Christi, TX","TX",111,1343,0.000745156482861401,0.00298730395817774,-0.0125,127002
2017-09-30,"Reno, NV","NV",112,1677,0.00963275135460566,0.0206938527084601,0.0620645978467384,111457
2017-09-30,"Asheville, NC","NC",113,1353,0.00148038490007402,0.00894854586129754,0.0150037509377344,140849
2017-09-30,"Port St. Lucie, FL","FL",114,1537,0.00589005235602094,0.0239840106595603,0.0498633879781421,156138
2017-09-30,"Huntsville, AL","AL",115,1073,-0.00278810408921933,-0.0164986251145738,-0.0164986251145738,126792
2017-09-30,"Fort Wayne, IN","IN",116,1093,0.00551977920883165,0.025328330206379,0.0350378787878788,135928
2017-09-30,"Salinas, CA","CA",117,2450,0.00740131578947368,0.016597510373444,0.0328836424957841,74863
2017-09-30,"Vallejo, CA","CA",118,2095,0.00335249042145594,0.0130560928433269,0.0554156171284635,111079
2017-09-30,"Mobile, AL","AL",119,948,0,0.00211416490486258,0.0406147091108672,137167
2017-09-30,"Reading, PA","PA",120,1275,0.00235849056603774,-0.00546021840873635,-0.0340909090909091,96666
2017-09-30,"Brownsville, TX","TX",121,918,0.00879120879120879,0.0177383592017738,-0.00325732899022801,116850
2017-09-30,"Killeen, TX","TX",122,1042,0.00288739172281039,0.00871248789932236,0.0136186770428016,117032
2017-09-30,"Canton, OH","OH",123,977,0.0051440329218107,0.0166493236212279,-0.00204290091930541,130731
2017-09-30,"Beaumont, TX","TX",124,1182,-0.00084530853761623,0.0102564102564103,0.0516014234875445,125862
2017-09-30,"Manchester, NH","NH",125,1907,0.00315623356128353,0.00368421052631579,0.042646254784035,103894
2017-09-30,"Salem, OR","OR",126,1529,0.00525969756738988,0.0179760319573901,0.0677374301675978,97862
2017-09-30,"Anchorage, AK","AK",127,1933,-0.00103359173126615,-0.000517063081695967,-0.0261964735516373,78812
2017-09-30,"Davenport, IL","IL",128,1036,-0.00288739172281039,0.00778210116731518,-0.0189393939393939,134048
2017-09-30,"Myrtle Beach, SC","SC",129,1346,0.00522778192681105,0.0120300751879699,0.0434108527131783,155128
2017-09-30,"Montgomery, AL","AL",130,923,-0.00216216216216216,0,0.0232815964523282,145141
2017-09-30,"Salisbury, MD","MD",131,1279,-0.00698757763975155,-0.0176651305683564,-0.00389408099688474,156895
2017-09-30,"Gulfport, MS","MS",132,997,0,0.0040281973816717,-0.00796019900497512,117446
2017-09-30,"Tallahassee, FL","FL",133,1234,0.0032520325203252,0.00899427636958299,0.0123051681706317,85961
2017-09-30,"Trenton, NJ","NJ",134,1913,0.0100316789862724,0.0148541114058355,0.0202666666666667,106134
2017-09-30,"Hickory, NC","NC",135,934,0.00214592274678112,0.0043010752688172,0.0141150922909881,162269
2017-09-30,"Huntington, WV","WV",136,892,-0.00557413600891862,-0.0066815144766147,-0.0143646408839779,115410
2017-09-30,"Eugene, OR","OR",137,1390,0.00506146059291396,0.0123816460305899,0.0733590733590734,87975
2017-09-30,"Rockford, IL","IL",138,1139,0.00707338638373121,0.00885739592559787,0.00885739592559787,100554
2017-09-30,"Savannah, GA","GA",139,1270,0.00713719270420301,0.0184442662389735,0.0200803212851406,111396
2017-09-30,"Ann Arbor, MI","MI",140,1774,-0.00504767246214246,-0.0138966092273485,0.0435294117647059,87425
2017-09-30,"Ocala, FL","FL",141,1129,0.00177462289263532,0.0162016201620162,0.0650943396226415,113491
2017-09-30,"Kalamazoo, MI","MI",142,1166,-0.00934579439252336,-0.0193439865433137,0.0346051464063886,120007
2017-09-30,"Spartanburg, SC","SC",143,1145,0.00615114235500879,0.0250671441360788,0.0781544256120527,101212
2017-09-30,"Evansville, IN","IN",144,995,-0.0128968253968254,-0.0292682926829268,0.0205128205128205,109971
2017-09-30,"Kingsport, TN","TN",145,1021,0.00196270853778214,0.0302724520686176,0.112200435729847,108166
2017-09-30,"Roanoke, VA","VA",146,1145,0.00174978127734033,0,0.00615114235500879,122142
2017-09-30,"Green Bay, WI","WI",147,1131,0.00982142857142857,0.0189189189189189,0.0740740740740741,102660
2017-09-30,"Lincoln, NE","NE",148,1301,0.00618716163959783,0.0292721518987342,0.02360346184107,78077
2017-09-30,"Fort Collins, CO","CO",149,1732,-0.00345224395857307,-0.0114155251141552,-0.0170261066969353,101360
2017-09-30,"Columbus, GA","GA",150,899,0.00446927374301676,0.007847533632287,0.0101123595505618,88444
2017-09-30,"Boulder, CO","CO",151,2313,0.00173235166738848,0.014918824045634,-0.0248735244519393,87205
2017-09-30,"Lubbock, TX","TX",152,1173,0.000853242320819113,0.00686695278969957,-0.00255102040816327,83387
2017-09-30,"Erie, PA","PA",153,1033,-0.00481695568400771,0.0381909547738693,0.0299102691924227,73826
2017-09-30,"Fort Smith, AR","AR",154,862,0.00936768149882904,0.0165094339622642,-0.00346820809248555,77792
2017-09-30,"Duluth, MN","MN",155,1154,0.00522648083623693,0.0285204991087344,0.0239574090505768,115334
2017-09-30,"Atlantic City, NJ","NJ",156,1582,-0.00377833753148615,-0.000631711939355654,0.0193298969072165,91946
2017-09-30,"San Luis Obispo, CA","CA",157,2420,0.00540091400083091,0.00875364735306378,0.0172341319882303,74570
2017-09-30,"Gainesville, FL","FL",158,1331,-0.00224887556221889,0.00075187969924812,0.054675118858954,64416
2017-09-30,"Santa Cruz, CA","CA",159,3127,0.00320821302534488,0.013614262560778,0.0272667542706965,50091
2017-09-30,"Clarksville, TN","TN",160,1010,0.00899100899100899,0.0181451612903226,0.0369609856262834,87440
2017-09-30,"Cedar Rapids, IA","IA",161,1101,0.00364630811303555,-0.00721370604147881,-0.0134408602150538,91490
2017-09-30,"Merced, CA","CA",162,1261,0.00558213716108453,0.0210526315789474,0.0870689655172414,55546
2017-09-30,"Wilmington, NC","NC",163,1390,0.00288600288600289,0.0220588235294118,0.0708782742681048,99715
2017-09-30,"Kennewick, WA","WA",164,1468,0.00824175824175824,0.0258560447239693,0.050823192555476,72148
2017-09-30,"Greeley, CO","CO",165,1626,0.00432365657813465,0.0143480973175296,0.0149812734082397,84168
2017-09-30,"Waco, TX","TX",166,1176,0.00341296928327645,0.0077120822622108,0,70027
2017-09-30,"Lynchburg, VA","VA",167,1121,0.0035810205908684,0.0190909090909091,0.0265567765567766,79836
2017-09-30,"Amarillo, TX","TX",168,1193,-0.00250836120401338,0,-0.000837520938023451,77327
2017-09-30,"Binghamton, NY","NY",169,1181,0.0119965724078835,-0.00253378378378378,0.0154772141014617,64090
2017-09-30,"Hagerstown, MD","MD",170,1187,-0.00252100840336134,-0.0100083402835696,-0.000841750841750842,83191
2017-09-30,"Bremerton, WA","WA",171,1720,0.00643651258045641,0.0244192972007147,0.0716510903426791,78839
2017-09-30,"Laredo, TX","TX",172,1143,-0.0129533678756477,-0.0188841201716738,0.0269541778975741,54816
2017-09-30,"Yakima, WA","WA",173,1172,-0.00509337860780985,-0.0025531914893617,0.0417777777777778,61350
2017-09-30,"Crestview-Fort Walton Beach-Destin, FL","FL",174,1419,0.00852878464818763,0.0245487364620939,0.0426157237325496,87628
2017-09-30,"Topeka, KS","KS",175,965,0.0147213459516299,0.0342979635584137,0.0255047821466525,74815
2017-09-30,"Macon, GA","GA",176,995,0.00505050505050505,0.00810536980749747,0.0289555325749741,60721
2017-09-30,"Champaign-Urbana, IL","IL",177,1163,-0.000859106529209622,0,0.0237676056338028,63389
2017-09-30,"Tuscaloosa, AL","AL",178,1159,-0.00429553264604811,-0.00855431993156544,0.0202464788732394,97883
2017-09-30,"College Station, TX","TX",179,1465,-0.00812457684495599,-0.026578073089701,-0.0233333333333333,47517
2017-09-30,"Sioux Falls, SD","SD",180,1214,-0.000823045267489712,0.0218855218855219,0.0411663807890223,60387
2017-09-30,"Charleston, WV","WV",181,857,-0.0261363636363636,-0.0715059588299025,0,110846
2017-09-30,"Chico, CA","CA",182,1374,-0.00506879073135409,-0.0150537634408602,0.00955180014695077,56921
2017-09-30,"Charlottesville, VA","VA",183,1455,0.00206611570247934,0.00971547536433033,0.0139372822299652,75856
2017-09-30,"Claremont, NH","NH",184,1426,-0.00488485694347523,-0.0145127850725639,0.00777385159010601,77064
2017-09-30,"Cape Cod, MA","MA",185,1952,-0.00204498977505112,-0.0101419878296146,-0.0200803212851406,126295
2017-09-30,"Longview, TX","TX",186,1185,0.000844594594594595,-0.00587248322147651,-0.0350162866449511,52488
2017-09-30,"Burlington, VT","VT",187,1859,0.00377969762419006,0.0214285714285714,-0.0282279142707789,67119
2017-09-30,"Prescott, AZ","AZ",188,1482,0.00202839756592292,0.0040650406504065,0.0429275158339198,72575
2017-09-30,"Tyler, TX","TX",189,1221,0.00328677074774034,0.0132780082987552,-0.0097323600973236,58045
2017-09-30,"Las Cruces, NM","NM",190,1022,-0.00292682926829268,-0.010648596321394,0.0417940876656473,50418
2017-09-30,"Fargo, ND","ND",191,1372,0.00365764447695684,0.014792899408284,0.0261780104712042,46214
2017-09-30,"Houma, LA","LA",192,1134,-0.00438981562774363,-0.00613496932515337,0.00353982300884956,57185
2017-09-30,"Rochester, MN","MN",193,1367,-0.00291757840991977,-0.00509461426491994,0.00588668138337013,74959
2017-09-30,"Florence, SC","SC",194,1022,0.00491642084562439,0.0148957298907646,0.0365111561866126,73892
2017-09-30,"Medford, OR","OR",195,1544,0.00783289817232376,0.0307076101468625,0.0782122905027933,47268
2017-09-30,"Lafayette-West Lafayette, IN","IN",196,1132,0.00176991150442478,-0.0026431718061674,0.0649106302916275,52449
2017-09-30,"Bellingham, WA","WA",197,1717,0.00292056074766355,0.0269138755980861,0.114211550940947,58360
2017-09-30,"Lake Havasu City, AZ","AZ",198,1162,0.000861326442721792,0.0104347826086957,0.0769230769230769,67215
2017-09-30,"Johnson City, TN","TN",199,975,0.0145681581685744,0.0306553911205074,0.0188087774294671,81356
2017-09-30,"Elkhart, IN","IN",200,1194,-0.005,0.0266552020636285,0.153623188405797,53793
2017-09-30,"Yuma, AZ","AZ",201,913,-0.00109409190371991,-0.00109409190371991,0.0258426966292135,40682
2017-09-30,"Racine, WI","WI",202,1209,-0.00738916256157635,-0.016273393002441,-0.00329760923330585,54102
2017-09-30,"Athens, GA","GA",203,1190,0.00337268128161889,0.00676818950930626,0.0294117647058823,56021
2017-09-30,"Torrington, CT","CT",204,1593,0.0114285714285714,0.0191938579654511,-0.00375234521575985,61551
2017-09-30,"St. Cloud, MN","MN",205,1270,0.0063391442155309,0.0209003215434084,-0.00858704137392662,58761
2017-09-30,"Hilton Head Island, SC","SC",206,1782,-0.00889877641824249,-0.0160132523467697,0.0165430690245294,67238
2017-09-30,"Hilo, HI","HI",207,1633,0.00927070457354759,0.0225422667501565,0.0879413724183877,53015
2017-09-30,"Panama City, FL","FL",208,1242,-0.00480769230769231,-0.00480769230769231,-0.00321027287319422,65128
2017-09-30,"Kingston, NY","NY",209,1672,-0.00238663484486874,-0.00238663484486874,0.0509113764927718,51972
2017-09-30,"Daphne, AL","AL",210,1405,0.0021398002853067,0.0050071530758226,0.0262965668371074,73240
2017-09-30,"Gainesville, GA","GA",211,1340,-0.000745712155108128,0.00374531835205993,0.0737179487179487,51843
2017-09-30,"Warner Robins, GA","GA",212,983,0.00614124872057318,0.0134020618556701,0.00511247443762781,58099
2017-09-30,"Blacksburg, VA","VA",213,1167,0.00343938091143594,0.0139009556907037,-0.00596252129471891,50539
2017-09-30,"Redding, CA","CA",214,1291,0.00388802488335925,0.00702028081123245,0.0181388012618297,47918
2017-09-30,"Joplin, MO","MO",215,814,0.00742574257425743,0.0290771175726928,0.0343074968233799,38057
2017-09-30,"El Centro, CA","CA",216,1102,-0.00181159420289855,-0.0290748898678414,-0.0169491525423729,33495
2017-09-30,"Terre Haute, IN","IN",217,799,0.00376884422110553,0.0012531328320802,0.069611780455154,58084
2017-09-30,"Sioux City, IA","IA",218,1058,0,0.00857959961868446,0.0163304514889529,50977
2017-09-30,"Greenville, NC","NC",219,1083,0,-0.0118613138686131,0,44879
2017-09-30,"Waterloo, IA","IA",220,1061,0.00188857412653447,-0.000941619585687382,-0.026605504587156,55040
2017-09-30,"Oshkosh, WI","WI",221,1116,0.020109689213894,0.0618458610846813,0.169811320754717,30209
2017-09-30,"Yuba City, CA","CA",222,1401,0.0100937274693583,0.0181686046511628,0.0385470719051149,40050
2017-09-30,"Abilene, TX","TX",223,1058,-0.00282752120640905,0.00379506641366224,0.0222222222222222,48783
2017-09-30,"Columbia, MO","MO",224,1180,0,-0.010896898575021,0.00169779286926995,38001
2017-09-30,"Dover, DE","DE",225,1260,0.00398406374501992,0.00478468899521531,-0.010989010989011,47533
2017-09-30,"Eau Claire, WI","WI",226,1161,0.00868809730668984,-0.0051413881748072,0.0220070422535211,45115
2017-09-30,"Jackson, MI","MI",227,915,0.00882028665931643,0.00549450549450549,0.0689252336448598,61496
2017-09-30,"Punta Gorda, FL","FL",228,1631,-0.00609384521633151,-0.0268496420047733,0,72546
2017-09-30,"Bloomington, IN","IN",229,1247,-0.0024,-0.00795544948289578,0.0221311475409836,46711
2017-09-30,"Pueblo, CO","CO",230,1157,0.014022787028922,0.0238938053097345,0.0732838589981447,53713
2017-09-30,"Billings, MT","MT",231,1324,-0.00376222723852521,-0.00376222723852521,0.0319563522992985,46639
2017-09-30,"Bowling Green, KY","KY",232,1087,0.00834879406307978,0.0216165413533835,0.0111627906976744,39540
2017-09-30,"Bend, OR","OR",233,1733,0.00115540150202195,0.00638792102206736,0.0414663461538462,58477
2017-09-30,"Albany, GA","GA",234,929,-0.00959488272921109,-0.00321888412017167,0.0449943757030371,36875
2017-09-30,"Vineland, NJ","NJ",235,1247,-0.0024,-0.000801282051282051,0.0154723127035831,43771
2017-09-30,"Ottawa, IL","IL",236,1070,0.00848256361922714,0.0388349514563107,-0.0630472854640981,57086
2017-09-30,"State College, PA","PA",237,1421,-0.00420462508759636,0.00424028268551237,-0.0366101694915254,31046
2017-09-30,"Alexandria, LA","LA",238,1081,0.0102803738317757,0.0314885496183206,-0.000924214417744917,37266
2017-09-30,"Decatur, AL","AL",239,833,0,0.0036144578313253,-0.0153664302600473,56194
2017-09-30,"Hanford, CA","CA",240,1153,-0.00431778929188256,-0.00603448275862069,-0.0145299145299145,27556
2017-09-30,"Iowa City, IA","IA",241,1411,-0.00212164073550212,-0.0160390516039052,-0.0335616438356164,44998
2017-09-30,"Monroe, MI","MI",242,1052,-0.0168224299065421,-0.0436363636363636,-0.00848256361922714,51907
2017-09-30,"Wichita Falls, TX","TX",243,903,0.00556792873051225,0.0146067415730337,0.015748031496063,44332
2017-09-30,"Burlington, NC","NC",244,979,0.00204708290685773,0.0294426919032597,0.0370762711864407,46921
2017-09-30,"Madera, CA","CA",245,1218,0.00412201154163232,0.01669449081803,0.0183946488294314,36164
2017-09-30,"Jefferson City, MO","MO",246,942,0.00748663101604278,0.0272628135223555,0.0644067796610169,40264
2017-09-30,"Chambersburg, PA","PA",247,1126,0.012589928057554,0.0208522212148685,-0.0376068376068376,43019
2017-09-30,"Texarkana, TX","TX",248,917,-0.00650054171180932,0.00109170305676856,0.00438116100766703,37228
2017-09-30,"Elizabethtown, KY","KY",249,1015,0.0109561752988048,0.0262891809908999,0.0357142857142857,39077
2017-09-30,"Wheeling, OH","OH",250,863,0.00232288037166086,0,-0.121181262729124,48679
2017-09-30,"Florence, AL","AL",251,860,0.0141509433962264,0.0225921521997622,-0.00807381776239908,53845
2017-09-30,"Grand Junction, CO","CO",252,1190,-0.000839630562552477,-0.00584795321637427,0.00762066045723963,47995
2017-09-30,"Concord, NH","NH",253,1591,-0.00500312695434647,-0.0111870727159727,0.0728253540121376,42553
